gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
476664670,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,MCZ:Herp:R-33681,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830","Crotalus triseriatus (Wagler, 1830)","(Wagler, 1830)",MX,Valley of Mexico,,PRESENT,1,b4640710-8e03-11d8-b956-b8a03c50a862,19.72060411,-99.21010643,,,,,,,1930-05-01T00:00:00,1,5,1930,2444358,2444358,PRESERVED_SPECIMEN,MCZ,Herp,R-33681,,Catalog,,CC_BY_NC_4_0,President and Fellows of Harvard College,"Wilmot W. Brown, Jr.",HOLOTYPE,,2021-01-27T22:28:28.059Z,,COORDINATE_REPROJECTED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
1894917929,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:UMMZ:UMMZ:101562-563:c28e06b2f3cfb24b51c86b237e4e7b51,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"CIMA, LA",Distrito federal,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,19.125,-99.208333,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,UMMZ,UMMZ,101562-563,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:37.640Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_HIGHERRANK;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1894950148,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:AMNH:19845:e2def24ff11ea7072c73d2447c571d75,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"AJUSCO, 6 MI N",Distrito federal,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.275,-99.208333,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,AMNH,AMNH,19845,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:30.351Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
1894950018,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:NM-CAS:CASM:6986-987:19c229a2662276ce5684993144abb5bb,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"COYOACAN, LAVA BEDS",Distrito federal,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,19.358333,-99.208333,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NM-CAS,CASM,6986-987,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:32.976Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_FUZZY
1894950017,7feba584-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:AMNH:64604:462568293d91fdb8061fbc504ee2b978,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,Jacala,Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.025,-99.208333,,,1333,1333,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,AMNH,AMNH,64604,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:17:30.315Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
2611184003,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/44271831,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.18535,-99.206937,236,,,,,,2020-04-19T12:20:00,19,4,2020,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,44271831,,Mario Castañeda Sánchez,2020-04-29T17:22:40,CC_BY_NC_4_0,Mario Castañeda Sánchez,Mario Castañeda Sánchez,,,2021-01-30T23:52:11.480Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1586107323,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/7268699,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.0738,-99.203,15,,,,,,2017-06-25T10:57:00,25,6,2017,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,7268699,,jorge_lrc,2017-07-29T23:20:29,CC_BY_NC_4_0,jorge_lrc,jorge_lrc,,,2021-01-30T23:51:17.472Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1088893971,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://conabio.inaturalist.org/observations/836356,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.254027,-99.202949,327,,,,,,2002-06-14T00:00:00,14,6,2002,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,836356,,nauhyacacoatl,2014-08-18T15:24:49,CC_BY_NC_4_0,nauhyacacoatl,nauhyacacoatl,,,2021-01-30T23:51:11.680Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894112383,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:UTA:UTA:18341:e43659aa7323494891e0d1fd2cf23b58,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,5.6 KM W EL LOBO,Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.288611,-99.200556,,,0,0,0,0,1976-08-26T00:00:00,26,8,1976,2444358,2444358,PRESERVED_SPECIMEN,UTA,UTA,18341,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. R. McCRANIE; L. W. PORRAS,,,2021-01-22T17:15:52.039Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
2518124643,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/36399459,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.142696,-99.200553,1684,,,,,,2019-11-20T14:33:05,20,11,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,36399459,,Michael Price,2019-12-06T23:06:07,CC_BY_NC_4_0,AJ Johnson,AJ Johnson,,,2021-01-30T23:50:15.405Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
891115072,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/170632,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.089085,-99.200038,,,,,,,2006-09-16T00:00:00,16,9,2006,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,170632,,Carlos Galindo-Leal,2013-01-01T21:57:21,CC_BY_NC_4_0,Carlos Galindo-Leal,Carlos Galindo-Leal,,,2021-01-30T23:49:16.142Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2629126700,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:4326:bd0dd3d8dcf65f9884fdf9cb756a302f,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,CONTRERAS,Distrito federal,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.323334,-99.196945,,,1200,1200,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,4326,,T. ALVAREZ,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2020-12-15T17:21:09.894Z,,COORDINATE_ROUNDED;RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2629119016,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:1661:fa59e27612320f49275667fa96cc04e2,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,2.5 km W Parres,Distrito federal,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.1369,-99.196197,,,1450,1450,0,0,1965-08-29T00:00:00,29,8,1965,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,1661,,T. Alvarez; J. C. López V.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),E. Martín F.,,,2020-12-15T17:11:48.880Z,,COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2629138299,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:1399:42c157de42a365242665879c91badd71,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"2.5 km S, 2 km W Parres",Distrito federal,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.110834,-99.193054,,,1450,1450,0,0,1965-05-05T00:00:00,5,5,1965,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,1399,,T. ALVAREZ,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),T. ALVAREZ,,,2020-12-15T17:33:55.367Z,,COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
2629122438,63ed64cb-90b7-4ecc-b94c-3a0317742379,urn:catalog:ENCB-IPN:ENCB:1498:cd015cccd8f7f7925c7cd3a6a9c457a2,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"2.5 km S, 2 km W Parres",Distrito federal,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,19.110834,-99.193054,,,1450,1450,0,0,1965-06-12T00:00:00,12,6,1965,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,1498,,T. Alvarez; J. C. López V.,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),T. Álvarez; E. Arrington,,,2020-12-15T17:15:43.129Z,,COORDINATE_ROUNDED;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
1894888995,7fdb69da-f762-11e1-a439-00145eb45e9a,urn:catalog:ENCB-IPN:ENCB:6364:6681d8a2178e4c5ff7a11bdda12fb4e8,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus subsp. triseriatus,"(Wagler, 1830)",MX,"2.5 Km. S, 2 Km. E Parres",Distrito federal,PRESENT,,ff90b050-c256-11db-b71b-b8a03c50a862,19.111667,-99.19,,,1450,1450,0,0,1970-10-11T00:00:00,11,10,1970,2444358,2444358,PRESERVED_SPECIMEN,ENCB-IPN,ENCB,6364,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),J. García,,,2021-01-22T17:17:21.814Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
1807300381,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9709935,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.086633,-99.181118,15,,,,,,2012-02-16T00:00:00,16,2,2012,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,9709935,,Jaime Marcelo Aranda Sánchez,2018-02-02T22:53:22,CC_BY_NC_4_0,Jaime Marcelo Aranda Sánchez,Jaime Marcelo Aranda Sánchez,,,2021-01-30T23:51:22.784Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1807300572,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9709966,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Morelos,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.087252,-99.178723,62,,,,,,2012-02-17T00:00:00,17,2,2012,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,9709966,,Jaime Marcelo Aranda Sánchez,2018-02-02T22:55:40,CC_BY_NC_4_0,Jaime Marcelo Aranda Sánchez,Jaime Marcelo Aranda Sánchez,,,2021-01-30T23:51:16.251Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894112359,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:9308:4ec35eedf91c758655b5d180ef1d8636,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"APROX. 2.5 KM NE EL MADROÑO, POR CARRETERA A VALLE DE GUADALUPE",Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.286111,-99.178611,,,1064.5,1064.5,0,0,1996-06-23T00:00:00,23,6,1996,2444358,2444358,PRESERVED_SPECIMEN,FC-UNAM,MZFC,9308,,ADRIAN NIETO MONTES DE OCA; EDMUNDO PEREZ RAMOS,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Ricardo Reyes Avila,,,2021-01-22T17:15:52.109Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894112320,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:9307:734bf8c2fd3265dfdd065fe00d7a07a9,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"APROX. 2.5 KM NE EL MADROÑO, POR CARRETERA A VALLE DE GUADALUPE",Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.286111,-99.178611,,,1064.5,1064.5,0,0,1996-06-23T00:00:00,23,6,1996,2444358,2444358,PRESERVED_SPECIMEN,FC-UNAM,MZFC,9307,,ADRIAN NIETO MONTES DE OCA; EDMUNDO PEREZ RAMOS,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Ricardo Reyes Avila,,,2021-01-22T17:15:51.682Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1699381576,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8611807,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.143101,-99.177403,61,,,,,,2017-10-29T10:35:00,29,10,2017,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,8611807,,inhszcm,2017-11-01T04:41:42,CC_BY_NC_4_0,antoniolp,antoniolp,,,2021-01-30T23:49:40.508Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2429522458,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/34124573,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.149471,-99.177335,31,,,,,,2019-08-10T12:41:00,10,8,2019,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,34124573,,gorrion_pntepozteco,2019-10-09T18:06:05,CC_BY_NC_4_0,gorrion_pntepozteco,gorrion_pntepozteco,,,2021-01-30T23:51:59.918Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1890048580,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14819686,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.135948,-99.176754,1012,,,,,,2018-06-12T13:05:00,12,6,2018,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,14819686,,Rebeca Zacarías Castillo,2018-07-28T06:33:51,CC_BY_NC_4_0,Rebeca Zacarías Castillo,Rebeca Zacarías Castillo,,,2021-01-30T23:49:50.025Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1890048478,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14819685,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,,Distrito Federal,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,19.135948,-99.176754,1012,,,,,,2018-06-12T13:06:00,12,6,2018,2444358,2444358,HUMAN_OBSERVATION,iNaturalist,Observations,14819685,,Rebeca Zacarías Castillo,2018-07-28T06:33:51,CC_BY_NC_4_0,Rebeca Zacarías Castillo,Rebeca Zacarías Castillo,,,2021-01-30T23:49:50.629Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1894112335,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:NHM:LACM:109770:1c346d76c657af1e760ac1cf43075fdc,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"EL MADROÑO AREA, 3.5 MI W (RD) EL LOBO",Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.286667,-99.175833,,,0,0,0,0,,,,,2444358,2444358,PRESERVED_SPECIMEN,NHM,LACM,109770,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2021-01-22T17:15:51.862Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_COLLECTION_MISMATCH;DIFFERENT_OWNER_INSTITUTION
1894112313,80d6e8c8-f762-11e1-a439-00145eb45e9a,urn:catalog:FC-UNAM:MZFC:9309:25681ee79d0a6d0f8a70aa7eee56d627,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,"(Wagler, 1830)",MX,"APROX. 5 KM N EL MADROÑO, EN VEREDA AL PINALITO",Queretaro,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,21.298333,-99.175833,,,909.5,909.5,0,0,1996-06-24T00:00:00,24,6,1996,2444358,2444358,PRESERVED_SPECIMEN,FC-UNAM,MZFC,9309,,ADRIAN NIETO MONTES DE OCA; EDMUNDO PEREZ RAMOS,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),FERNANDO MENDOZA QUIJANO,,,2021-01-22T17:15:51.935Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
657448696,7a25f7aa-03fb-4322-aaeb-66719e1a9527,46E549F1-0B4D-4C76-A8B3-71B1AB6334A0,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,10.8 mi (by hwy 120) SW Ahuacatlan; 2.2 mi (by Hwy 120) SW El Madrono,Querétaro,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,21.28636572,-99.1756672,,,,,,,1973-08-12T00:00:00,12,8,1973,2444358,2444358,PRESERVED_SPECIMEN,LACM,Herps,106779,5205,,,CC0_1_0,,RL Bezy,,NATIVE,2021-01-22T17:21:36.146Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
657448695,7a25f7aa-03fb-4322-aaeb-66719e1a9527,91FC6D3B-3FFE-4D7E-A53A-42D84BC80EFE,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus triseriatus,,SPECIES,"Crotalus triseriatus Wagler, 1830",Crotalus triseriatus,,MX,10.8 mi (by hwy 120) SW Ahuacatlan; 2.2 mi (by Hwy 120) SW El Madrono,Querétaro,PRESENT,1,493fe050-055d-11d8-b84f-b8a03c50a862,21.28636572,-99.1756672,,,,,,,1973-08-12T00:00:00,12,8,1973,2444358,2444358,PRESERVED_SPECIMEN,LACM,Herps,106778,5205,,,CC0_1_0,,RL Bezy,,NATIVE,2021-01-22T17:21:14.748Z,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
